student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
164412,28,other,computer science,4.792622197765506,1.8,3.8,no,99.1,4.0,fair,2,bachelor,high,7.699999999999999,yes,3.72,7,9.2,no,1,11.0,quiet room,yes,low,1,5,10,reading,6.4,98
177062,18,female,psychology,2.2,1.9,2.1,yes,99.1,7.7,good,1,phd,low,5.9,no,3.72,6,5.8,no,4,8.1,quiet room,yes,low,4,7,8,auditory,4.9,98
165987,20,male,engineering,1.7,4.4,1.9,yes,99.1,6.7,poor,5,master,low,4.1,no,3.72,8,3.5,no,2,9.7,dorm,yes,low,1,10,5,visual,8.8,88
138561,28,other,arts,6.3,2.0,0.6,no,99.1,5.5,good,0,phd,high,6.3,no,3.68,1,3.0,no,4,10.1,library,no,low,5,4,10,reading,5.5,89
133299,27,male,arts,1.2,1.5,1.9,yes,99.1,7.5,poor,7,high school,low,7.3,yes,3.66,4,5.3,no,4,5.0,dorm,no,low,2,1,10,auditory,6.2,92
174333,16,female,computer science,7.016689684881996,2.4,0.2,yes,99.1,9.5,fair,0,some college,medium,5.1,no,3.64,4,2.0,no,4,10.1,dorm,yes,low,3,8,7,kinesthetic,4.8,84
125402,24,male,psychology,5.0,2.6,0.1,yes,99.1,8.9,good,4,phd,high,6.5,yes,3.6,2,3.3,no,3,7.9,cafe,no,low,9,1,10,auditory,6.1,89
166189,24,other,engineering,1.4,4.2,2.4,yes,99.1,10.8,fair,3,some college,high,6.0,no,3.6,8,10.0,no,5,8.5,library,no,high,4,10,5,kinesthetic,9.3,89
178101,19,female,engineering,2.9,0.6,2.7,no,99.1,6.5,good,3,phd,high,6.4,yes,3.56,3,3.9,no,0,7.9,dorm,yes,low,8,1,10,auditory,6.0,86
171437,20,male,business,1.9,3.5,2.6,yes,99.1,7.7,fair,2,master,high,6.0,no,3.56,5,1.1,no,3,9.4,library,yes,medium,6,10,5,auditory,5.2,80
108950,28,male,engineering,0.0,3.0,1.2,no,99.1,7.1,poor,6,some college,low,8.0,no,3.56,6,6.1,no,0,5.6,cafe,no,low,10,1,10,auditory,9.6,94
153309,24,male,biology,2.4,4.2,3.0,no,99.1,6.3,fair,7,bachelor,high,4.6,no,3.55,8,4.4,no,1,10.3,library,no,medium,10,4,10,visual,7.1,96
136566,22,other,engineering,6.4,3.9,3.9,yes,99.1,8.8,good,7,high school,low,7.8,yes,3.54,5,6.0,no,3,15.2,quiet room,yes,low,2,6,9,visual,5.1,88
144844,25,other,business,1.5,0.9,2.6,no,99.1,4.1,fair,5,some college,high,9.7,no,3.52,1,4.8,no,1,6.1,quiet room,no,medium,5,7,8,visual,1.3,89
148576,25,other,business,5.1,2.3,3.0,no,99.1,4.0,good,2,master,medium,8.6,yes,3.48,4,7.0,no,3,11.8,quiet room,no,high,5,3,10,auditory,5.2,86
114425,17,male,engineering,5.0,0.7,3.9,no,99.1,11.2,fair,0,some college,high,9.3,no,3.48,6,3.8,no,2,10.5,cafe,no,medium,6,8,7,kinesthetic,5.9,88
111241,19,female,engineering,5.2,2.9,1.8,no,99.1,6.5,good,2,master,low,2.2,no,3.47,6,6.2,no,1,9.9,co-learning group,yes,low,5,1,10,kinesthetic,5.7,81
123891,16,female,psychology,2.6,0.1,2.6,no,99.1,11.4,good,5,some college,high,10.0,yes,3.44,6,5.8,no,1,5.7,quiet room,yes,medium,4,8,7,kinesthetic,8.7,89
156414,26,other,biology,1.2,0.9,0.2,no,99.1,6.9,poor,2,high school,low,5.8,yes,3.44,7,4.7,no,4,4.0,cafe,yes,high,4,9,6,auditory,1.5,97
126365,23,male,biology,4.0,2.9,1.3,yes,99.1,8.1,good,4,bachelor,high,3.0,yes,3.43,6,1.8,no,0,8.9,dorm,no,medium,6,7,8,kinesthetic,8.7,81
165906,17,female,psychology,5.3,4.2,3.4,no,99.1,7.2,poor,3,some college,low,4.8,no,3.42,3,3.1,no,2,13.1,library,yes,medium,9,1,10,auditory,8.5,80
176179,19,male,engineering,6.5,3.0,3.2,no,99.1,9.0,fair,4,master,medium,8.1,no,3.41,7,6.3,no,5,13.1,quiet room,yes,high,10,3,10,visual,5.6,88
103784,26,other,biology,8.1,0.3,3.6,no,99.1,8.0,good,7,bachelor,high,6.2,yes,3.4,7,6.3,no,5,14.0,cafe,no,low,2,1,10,kinesthetic,10.0,80
112233,19,male,biology,5.3,4.8,3.5,no,99.1,7.6,fair,5,some college,high,6.5,yes,3.39,6,4.0,no,4,13.8,library,yes,medium,8,2,10,reading,8.5,79
113110,26,male,computer science,7.052244713228513,1.5,0.9,no,99.1,7.7,good,4,some college,high,7.7,yes,3.38,1,2.5,no,5,9.5,cafe,yes,high,6,1,10,visual,9.1,81
142862,17,male,arts,8.3,2.8,2.5,no,99.1,6.6,good,4,phd,medium,8.4,no,3.37,1,3.4,no,1,15.2,cafe,no,low,10,6,9,visual,7.0,78
129907,16,female,arts,6.1,0.6,1.3,yes,99.1,6.5,fair,0,phd,medium,6.2,no,3.34,8,7.1,no,2,9.0,dorm,no,high,5,9,6,auditory,4.9,83
125359,21,male,engineering,6.4,3.8,3.2,yes,99.1,5.9,fair,5,some college,low,7.3,yes,3.3,7,6.5,no,3,13.5,cafe,no,high,4,3,10,kinesthetic,7.5,85
114229,18,male,psychology,3.2,2.6,3.5,yes,99.1,8.4,fair,3,phd,medium,4.4,yes,3.29,3,2.0,no,2,10.1,cafe,no,low,10,6,9,kinesthetic,1.5,82
123288,17,other,computer science,7.532678891239636,0.4,1.4,no,99.1,5.5,good,5,master,medium,8.3,no,3.28,4,5.4,no,2,9.7,dorm,yes,medium,5,3,10,auditory,7.2,81
107028,23,female,engineering,5.9,3.4,0.6,yes,99.1,8.2,good,4,high school,low,4.7,no,3.26,4,5.2,no,1,10.2,library,no,high,2,3,10,reading,6.7,75
142960,21,other,arts,5.5,2.0,3.8,yes,99.1,6.0,good,6,bachelor,medium,7.9,no,3.24,1,5.0,no,2,12.3,co-learning group,no,low,3,3,10,visual,6.5,73
173799,16,other,arts,3.8,2.9,0.6,no,99.1,5.4,fair,7,high school,low,10.0,no,3.23,7,2.6,no,3,7.8,cafe,no,medium,10,7,8,visual,2.0,79
124283,16,other,engineering,0.0,4.2,0.8,yes,99.1,7.6,fair,4,high school,high,7.6,yes,3.22,5,6.4,no,5,6.3,cafe,yes,high,7,2,10,kinesthetic,8.9,77
147967,25,female,business,0.1,3.8,1.8,yes,99.1,5.7,good,4,phd,medium,7.3,no,3.21,5,1.9,no,5,6.8,dorm,yes,medium,4,5,10,auditory,3.6,81
151627,19,other,engineering,5.2,1.6,3.5,no,99.1,6.7,good,2,bachelor,low,5.7,no,3.2,2,3.0,no,5,12.3,dorm,no,low,5,3,10,kinesthetic,5.0,76
161534,28,other,biology,3.0,1.4,3.7,yes,99.1,7.1,good,7,master,low,7.3,no,3.17,2,4.5,no,3,9.3,library,no,high,2,7,8,reading,4.2,81
103626,24,female,arts,1.6,1.1,2.3,no,99.1,9.0,good,0,phd,medium,8.9,no,3.17,1,4.0,no,0,6.6,co-learning group,yes,low,9,2,10,auditory,3.6,80
135838,20,male,biology,4.5,0.8,2.8,no,99.1,6.2,fair,2,some college,medium,7.9,yes,3.15,1,7.8,no,1,9.5,quiet room,yes,high,6,8,7,reading,9.5,83
132738,19,female,arts,4.7,2.7,2.3,yes,99.1,8.8,poor,6,high school,low,6.1,no,3.13,6,7.3,no,2,11.1,co-learning group,yes,high,3,5,10,reading,6.3,78
156102,26,female,engineering,5.8,1.6,3.6,yes,99.1,7.2,poor,7,bachelor,low,7.7,yes,3.05,2,7.0,no,3,12.3,quiet room,yes,medium,4,3,10,kinesthetic,2.8,84
114413,22,male,psychology,3.2,0.2,1.0,yes,99.1,7.1,good,1,some college,low,9.8,yes,3.05,2,3.3,no,2,6.0,co-learning group,no,medium,4,3,10,reading,5.7,86
103801,16,male,business,3.2,3.5,1.3,no,99.1,5.8,good,5,high school,medium,8.4,yes,3.05,3,6.3,no,0,9.0,co-learning group,no,low,1,9,6,auditory,2.9,83
101057,18,male,computer science,4.288447975201983,4.8,1.4,no,99.1,5.9,poor,7,phd,medium,6.2,yes,3.02,3,4.6,no,2,11.8,co-learning group,yes,high,7,2,10,kinesthetic,7.1,70
104902,23,other,arts,2.6,1.1,3.3,yes,99.1,6.3,good,0,phd,high,10.0,yes,3.0,4,6.2,no,3,8.4,library,yes,high,6,7,8,kinesthetic,5.0,82
124892,22,female,engineering,0.8,2.3,2.5,yes,99.1,4.0,good,4,some college,low,5.7,yes,3.0,3,2.8,no,0,6.0,library,no,medium,3,10,5,kinesthetic,4.5,70
177602,18,female,engineering,2.8,3.6,0.6,no,99.1,8.4,good,0,master,high,9.4,no,2.99,8,6.4,no,1,8.4,library,no,high,2,5,10,kinesthetic,9.2,67
168083,28,female,psychology,2.9,3.2,1.3,yes,99.1,8.6,poor,2,master,medium,7.1,yes,2.95,2,6.1,no,0,7.9,library,yes,low,3,3,10,kinesthetic,7.1,68
107040,24,other,engineering,0.9,2.6,1.2,yes,99.1,5.6,good,3,bachelor,high,10.0,yes,2.95,7,3.2,no,5,4.9,quiet room,yes,medium,2,1,10,visual,4.1,72
160227,25,other,biology,2.3,0.6,1.3,yes,99.1,8.1,fair,3,bachelor,high,5.1,no,2.93,2,4.7,no,3,5.1,dorm,yes,low,4,10,5,reading,2.6,67
155792,16,male,engineering,2.7,1.6,3.8,no,99.1,5.4,good,1,high school,high,5.6,yes,2.91,6,6.7,no,4,9.3,cafe,yes,low,7,6,9,auditory,1.3,76
103540,17,male,engineering,6.3,2.2,3.8,yes,99.1,4.5,fair,1,master,medium,6.9,no,2.89,8,8.9,no,4,14.3,co-learning group,no,medium,10,7,8,visual,6.3,74
118306,22,other,business,6.5,1.6,3.6,yes,99.1,5.7,good,0,phd,high,7.6,no,2.88,6,4.7,no,4,13.1,quiet room,no,high,7,1,10,visual,6.3,74
158731,28,female,biology,0.0,3.1,2.3,no,99.1,7.3,good,1,some college,high,7.4,yes,2.87,4,6.6,no,4,6.9,cafe,no,low,7,5,10,auditory,9.0,65
179123,21,other,arts,3.7,4.7,0.4,yes,99.1,7.6,good,1,phd,high,7.5,yes,2.83,5,2.5,no,5,9.6,library,yes,low,5,2,10,visual,3.3,73
117635,26,other,business,0.9,1.4,3.9,yes,99.1,9.3,good,3,phd,low,2.6,no,2.83,6,8.4,yes,0,8.2,co-learning group,no,high,7,3,10,visual,4.1,68
179941,23,female,psychology,1.9,2.1,1.4,no,99.1,10.8,good,2,high school,low,6.0,no,2.8,2,4.3,no,1,5.5,library,yes,high,10,1,10,auditory,9.4,67
144287,19,male,business,2.7,1.9,2.1,no,99.1,5.9,good,5,bachelor,low,5.5,no,2.76,1,4.7,no,2,8.5,quiet room,no,low,4,4,10,reading,6.9,66
124241,20,male,biology,2.5,0.5,0.1,yes,99.1,8.9,good,7,master,high,7.5,no,2.75,6,7.3,no,3,4.7,cafe,no,low,7,6,9,visual,3.5,67
147735,18,other,business,1.6,2.2,0.6,no,99.1,6.6,fair,5,high school,high,7.2,yes,2.71,2,5.8,no,2,5.6,cafe,no,medium,1,1,10,kinesthetic,5.8,73
130779,16,female,arts,1.0,3.8,1.7,yes,99.1,8.4,poor,2,bachelor,low,2.5,no,2.7,6,6.3,no,5,6.6,library,yes,medium,3,3,10,reading,3.5,66
143236,16,male,psychology,2.8,4.3,3.8,yes,99.1,7.2,good,3,bachelor,medium,6.8,no,2.67,4,3.0,no,3,11.4,dorm,no,low,8,5,10,auditory,1.7,61
116576,16,male,psychology,1.0,1.7,2.2,yes,99.1,6.5,good,7,master,low,7.2,no,2.67,2,5.6,no,2,6.7,library,yes,high,10,2,10,reading,1.9,66
136908,24,other,engineering,0.0,1.9,0.5,yes,99.1,6.3,good,7,phd,low,6.4,yes,2.64,7,4.2,no,3,2.9,cafe,no,low,1,1,10,kinesthetic,3.4,67
155969,23,other,engineering,3.4,1.9,0.8,yes,99.1,6.0,good,1,high school,high,5.9,no,2.55,4,7.2,no,1,6.7,cafe,no,medium,3,5,10,visual,8.5,62
132164,16,female,psychology,2.9,2.9,1.7,yes,99.1,6.3,fair,5,phd,low,5.4,yes,2.13,2,5.8,no,2,8.7,dorm,no,medium,3,1,10,kinesthetic,9.6,39
103139,25,male,biology,0.4,3.7,2.7,yes,99.1,8.0,fair,3,some college,high,8.1,yes,2.0,7,8.3,yes,0,7.7,dorm,no,medium,6,2,10,kinesthetic,2.9,45
170912,25,female,arts,0.9,4.2,3.5,yes,99.1,4.7,fair,1,some college,medium,8.5,no,1.79,1,6.7,no,2,8.8,dorm,no,high,8,5,10,auditory,6.2,39
153207,26,male,engineering,9.0,1.6,0.6,no,99.0,5.6,good,4,phd,high,4.3,yes,4.0,3,6.5,no,2,13.0,co-learning group,yes,high,3,3,10,auditory,9.0,100
164423,19,male,computer science,8.533156405667224,0.2,3.0,no,99.0,8.1,good,1,bachelor,medium,10.0,yes,4.0,6,4.3,no,5,13.0,cafe,no,medium,7,9,6,auditory,9.4,100
178234,20,male,computer science,7.413487615775334,1.4,2.8,yes,99.0,8.5,fair,4,high school,high,7.8,yes,4.0,2,6.3,no,1,12.1,dorm,yes,medium,2,7,8,reading,6.5,100
101809,24,male,psychology,6.6,2.0,0.8,yes,99.0,8.5,fair,2,master,low,2.7,yes,4.0,6,7.6,no,1,11.3,co-learning group,yes,high,8,1,10,reading,5.8,100
101266,25,female,arts,6.5,5.0,0.5,yes,99.0,6.4,good,3,bachelor,low,7.6,no,4.0,2,5.9,no,4,13.4,co-learning group,yes,low,7,1,10,visual,1.8,94
128020,16,other,psychology,6.3,4.4,2.5,no,99.0,6.8,fair,6,bachelor,medium,6.6,yes,4.0,8,6.1,no,1,13.3,dorm,yes,low,6,9,6,auditory,5.8,93
118160,19,other,engineering,6.2,1.5,0.5,no,99.0,5.8,good,1,bachelor,low,10.0,yes,4.0,2,5.4,no,1,8.2,library,no,high,7,8,7,reading,8.0,100
128610,24,female,biology,6.2,0.5,1.2,yes,99.0,7.1,fair,0,high school,low,8.7,no,4.0,4,3.5,no,3,7.9,co-learning group,no,medium,5,10,5,kinesthetic,9.9,98
162583,17,female,arts,6.0,3.4,3.8,no,99.0,7.8,fair,1,high school,medium,8.1,yes,4.0,1,7.6,no,2,13.5,quiet room,yes,low,3,8,7,visual,7.7,98
102286,18,male,engineering,5.8,4.0,2.7,yes,99.0,5.4,good,0,some college,low,5.2,yes,4.0,4,5.3,no,1,13.7,cafe,yes,high,6,6,9,kinesthetic,8.0,100
118991,28,male,business,5.8,4.4,0.3,yes,99.0,6.6,fair,0,some college,medium,4.1,yes,4.0,1,3.5,no,0,12.3,cafe,yes,low,8,7,8,reading,4.0,99
156447,25,male,engineering,5.6,1.6,1.3,yes,99.0,8.5,poor,4,master,high,7.7,yes,4.0,8,6.3,no,5,9.1,co-learning group,yes,medium,8,6,9,visual,9.7,96
105167,25,other,psychology,5.6,1.4,0.7,no,99.0,7.0,fair,3,phd,medium,4.8,no,4.0,4,1.0,no,4,9.3,co-learning group,no,medium,9,4,10,auditory,6.2,88
150812,19,other,computer science,5.372330259771236,3.0,1.4,yes,99.0,5.2,good,7,bachelor,medium,10.0,no,4.0,3,5.0,no,4,11.6,cafe,yes,medium,3,7,8,kinesthetic,7.0,99
131073,22,other,psychology,5.3,3.9,3.6,no,99.0,6.7,poor,6,bachelor,low,9.4,yes,4.0,1,5.0,no,0,14.0,dorm,yes,low,6,10,5,visual,3.6,100
106402,21,male,business,5.2,3.7,2.8,no,99.0,4.2,fair,4,some college,low,8.5,no,4.0,5,3.3,no,1,12.5,library,yes,low,9,9,6,reading,1.9,100
119396,27,other,engineering,5.2,3.4,2.7,yes,99.0,5.9,fair,1,some college,low,8.1,no,4.0,2,2.5,no,4,13.0,cafe,yes,medium,4,4,10,visual,3.2,100
107019,25,female,biology,5.2,4.8,1.8,yes,99.0,5.2,fair,6,master,low,7.3,no,4.0,7,2.2,no,0,12.2,dorm,no,medium,9,8,7,reading,3.7,99
140937,20,male,computer science,5.024001706967463,3.1,1.7,no,99.0,6.2,poor,7,high school,medium,6.8,yes,4.0,6,6.4,no,1,11.3,quiet room,no,medium,3,2,10,kinesthetic,9.3,94
178577,23,other,computer science,4.974049465944202,4.3,1.9,yes,99.0,7.2,fair,6,high school,medium,7.6,yes,4.0,5,4.5,no,0,13.0,library,no,high,3,1,10,reading,2.9,93
123725,18,female,biology,4.9,3.7,0.6,no,99.0,5.5,good,5,bachelor,high,4.6,yes,4.0,2,3.4,no,0,11.0,library,no,high,6,10,5,reading,5.3,100
132880,28,female,biology,4.9,0.6,3.6,yes,99.0,5.4,poor,3,master,high,6.8,no,4.0,7,4.1,no,5,11.0,library,no,high,2,6,9,reading,6.9,100
142596,28,other,biology,4.9,0.2,1.2,no,99.0,7.5,poor,4,high school,medium,9.3,no,4.0,1,6.0,no,5,7.7,library,yes,medium,1,7,8,reading,1.4,100
175767,18,male,computer science,4.518435572379062,0.6,3.6,no,99.0,8.6,poor,1,high school,low,4.6,yes,4.0,8,6.4,no,1,9.8,dorm,no,high,1,10,5,auditory,5.2,96
116916,19,male,computer science,4.456499073520378,3.6,1.2,yes,99.0,8.2,fair,4,some college,low,10.0,no,4.0,6,6.4,no,2,10.5,library,yes,medium,3,9,6,reading,5.1,100
132800,18,other,business,4.4,0.9,3.7,no,99.0,8.6,good,5,high school,medium,5.5,no,4.0,5,3.2,no,2,10.6,library,yes,medium,8,4,10,reading,2.7,100
107232,17,female,psychology,4.3,0.8,2.0,yes,99.0,5.9,good,7,phd,medium,8.4,yes,4.0,4,2.6,no,3,8.1,cafe,no,high,1,10,5,visual,2.1,100
172474,28,female,engineering,4.3,4.5,3.5,yes,99.0,6.4,poor,2,master,low,7.2,yes,4.0,6,2.7,no,5,12.5,co-learning group,no,low,8,5,10,auditory,2.4,100
153787,23,other,arts,4.2,1.8,3.6,yes,99.0,6.1,good,2,phd,high,10.0,yes,4.0,1,5.1,no,3,9.7,dorm,no,medium,6,8,7,kinesthetic,2.5,100
106688,20,male,biology,4.2,2.5,2.7,yes,99.0,6.7,fair,6,master,high,5.2,yes,4.0,7,8.3,no,5,10.2,cafe,yes,low,6,9,6,kinesthetic,9.2,98
169809,26,male,computer science,4.153929831954508,0.6,3.1,no,99.0,6.9,good,1,some college,low,7.6,no,4.0,2,6.8,no,0,9.0,co-learning group,no,low,8,10,5,auditory,9.0,98
121473,26,male,computer science,4.150481893082517,0.3,2.3,no,99.0,7.7,good,2,high school,low,4.6,no,4.0,6,6.8,no,1,8.3,co-learning group,yes,low,4,4,10,visual,5.6,100
177656,16,male,computer science,4.138749552338876,3.0,2.0,yes,99.0,6.9,fair,4,high school,medium,6.2,no,4.0,1,3.7,no,5,10.7,quiet room,no,low,8,9,6,kinesthetic,1.6,97
137902,19,female,biology,4.1,4.9,0.3,yes,99.0,6.8,good,5,some college,low,3.7,yes,4.0,5,1.0,no,0,9.6,co-learning group,yes,medium,10,9,6,reading,3.1,96
114722,28,other,arts,4.0,4.6,0.1,yes,99.0,6.7,fair,6,some college,high,5.9,no,4.0,6,4.7,no,5,10.6,co-learning group,yes,low,6,5,10,auditory,7.9,100
161223,20,other,engineering,3.9,2.5,1.9,yes,99.0,5.5,fair,2,master,medium,4.7,yes,4.0,8,5.7,no,3,9.2,co-learning group,no,medium,7,7,8,kinesthetic,8.2,96
109753,25,female,biology,3.8,0.2,0.2,yes,99.0,5.8,fair,6,bachelor,medium,3.7,yes,4.0,2,2.9,no,4,4.6,quiet room,no,low,3,4,10,visual,2.7,100
126420,21,other,engineering,3.7,3.6,3.6,yes,99.0,5.8,good,2,master,medium,5.4,yes,4.0,4,3.3,no,0,11.9,library,yes,medium,5,10,5,visual,8.7,100
147424,23,other,arts,3.7,3.8,2.7,yes,99.0,5.9,good,7,some college,high,5.2,yes,4.0,1,5.3,no,3,11.1,library,no,high,3,8,7,reading,9.7,100
143938,19,female,business,3.7,2.4,1.1,yes,99.0,7.2,good,1,master,medium,4.4,yes,4.0,2,4.7,no,2,8.0,cafe,yes,high,2,4,10,visual,2.7,94
176050,27,other,engineering,3.6,4.1,2.5,yes,99.0,6.2,good,5,phd,high,10.0,no,4.0,8,3.5,no,4,11.5,library,yes,low,8,9,6,kinesthetic,1.7,100
162365,20,female,arts,3.1,1.7,2.3,yes,99.0,9.5,good,1,some college,medium,4.3,yes,4.0,2,3.6,no,5,8.0,dorm,no,medium,2,9,6,reading,1.2,100
164356,18,female,arts,3.0,3.3,1.4,no,99.0,9.0,good,0,high school,high,6.6,yes,4.0,8,5.3,no,3,9.5,library,no,low,8,4,10,reading,4.3,100
158843,16,other,engineering,2.8,3.3,2.0,no,99.0,5.1,good,3,bachelor,medium,10.0,yes,4.0,4,6.6,no,2,8.9,co-learning group,yes,low,1,7,8,reading,9.3,93
161707,28,male,computer science,2.7328057527027623,4.1,3.7,yes,99.0,4.7,fair,4,some college,low,3.3,no,4.0,1,2.0,no,1,12.4,quiet room,no,low,1,6,9,kinesthetic,2.8,90
126114,27,female,arts,2.4,0.7,2.3,no,99.0,8.5,good,6,phd,high,5.3,no,4.0,2,6.5,no,4,7.3,library,yes,medium,4,6,9,kinesthetic,3.1,99
161550,28,male,engineering,2.2,4.9,1.4,no,99.0,9.1,good,1,bachelor,medium,9.8,yes,4.0,6,3.0,no,3,8.6,quiet room,yes,high,1,5,10,auditory,3.9,99
120557,16,female,business,1.9,4.6,3.0,no,99.0,6.8,good,2,high school,low,8.3,no,4.0,2,4.6,no,2,10.7,co-learning group,yes,high,3,10,5,auditory,5.9,100
135109,17,other,psychology,1.9,2.5,0.4,yes,99.0,4.4,good,7,phd,low,8.6,yes,4.0,6,5.3,no,3,6.0,cafe,no,medium,5,9,6,visual,1.3,100
115501,18,female,business,1.9,2.9,3.0,no,99.0,8.9,fair,2,bachelor,high,1.5,yes,4.0,7,2.9,no,2,9.5,cafe,no,high,1,7,8,reading,5.1,97
111515,28,male,computer science,1.8997130020385584,3.1,1.9,yes,99.0,5.5,poor,1,phd,low,5.5,yes,4.0,8,7.1,no,2,8.4,co-learning group,yes,medium,8,8,7,kinesthetic,7.4,100
160418,23,male,arts,2.4,3.5,3.1,yes,99.0,6.5,good,3,master,medium,7.4,yes,3.99,5,6.1,no,3,10.2,quiet room,yes,medium,8,7,8,kinesthetic,4.7,100
156516,18,female,engineering,4.7,4.4,0.9,no,99.0,9.0,fair,4,some college,low,6.9,yes,3.95,5,3.3,no,1,10.6,dorm,yes,medium,7,1,10,visual,7.4,97
161451,23,female,biology,1.9,2.0,2.5,yes,99.0,7.3,good,6,master,medium,4.8,no,3.95,5,6.0,no,1,8.2,co-learning group,no,medium,4,2,10,kinesthetic,1.9,100
112000,23,male,arts,5.0,4.8,2.1,yes,99.0,8.5,good,7,phd,high,5.8,yes,3.94,6,3.2,no,1,13.3,co-learning group,no,medium,3,1,10,visual,3.1,100
119375,26,female,psychology,0.7,2.3,0.1,no,99.0,6.5,fair,0,some college,medium,7.6,yes,3.93,6,5.2,no,1,3.9,quiet room,no,high,3,1,10,auditory,8.1,98
131931,26,male,engineering,5.3,3.7,0.7,no,99.0,5.7,fair,3,some college,low,6.6,yes,3.9,2,6.4,no,1,11.5,quiet room,yes,low,8,4,10,kinesthetic,4.7,100
135957,22,male,arts,2.7,1.4,2.6,yes,99.0,6.5,poor,5,phd,low,5.5,no,3.88,1,4.2,no,0,7.9,quiet room,yes,medium,5,10,5,reading,9.3,100
116625,21,male,engineering,2.0,5.0,2.9,no,99.0,8.3,poor,2,master,medium,6.9,no,3.88,2,5.0,no,3,11.4,quiet room,no,medium,3,5,10,auditory,3.0,90
105371,22,female,engineering,2.0,1.8,2.1,no,99.0,7.0,good,3,phd,medium,4.8,no,3.84,7,6.9,no,1,6.6,cafe,no,medium,3,1,10,auditory,7.8,87
121438,17,male,biology,6.2,4.2,2.4,no,99.0,9.2,fair,5,phd,medium,5.9,yes,3.83,1,3.6,no,2,13.4,cafe,no,medium,4,7,8,reading,7.2,100
169638,28,male,business,1.3,1.4,3.3,no,99.0,7.8,fair,3,phd,low,8.2,yes,3.82,2,5.7,no,0,7.8,quiet room,no,medium,9,6,9,kinesthetic,2.6,97
130088,28,male,psychology,6.7,3.0,3.1,yes,99.0,8.3,fair,5,some college,medium,7.9,yes,3.77,7,5.4,no,3,13.2,quiet room,no,medium,3,8,7,visual,9.6,99
124438,25,male,computer science,6.167272988048445,2.4,1.5,no,99.0,6.5,good,7,master,low,5.4,yes,3.77,1,7.3,no,0,11.2,cafe,no,high,1,3,10,auditory,1.2,94
162988,21,female,computer science,2.127770705746016,3.2,0.5,yes,99.0,7.0,poor,5,master,low,6.4,no,3.76,4,6.6,no,1,5.9,dorm,no,low,1,5,10,reading,6.1,98
143056,17,male,biology,1.1,3.2,3.6,yes,99.0,6.5,good,6,master,low,8.7,no,3.75,8,3.1,no,0,8.3,library,no,low,5,2,10,reading,5.4,89
150481,28,female,biology,3.3,1.5,1.3,no,99.0,7.6,good,7,high school,medium,5.0,yes,3.73,2,1.9,no,1,6.8,cafe,no,high,4,8,7,kinesthetic,8.2,90
171944,28,male,computer science,2.48245500714412,4.3,2.7,yes,99.0,8.0,good,0,bachelor,medium,6.7,yes,3.73,1,4.5,no,2,10.2,quiet room,yes,medium,2,8,7,auditory,4.5,92
124585,18,male,arts,1.7,1.4,2.3,no,99.0,6.2,fair,1,phd,medium,9.7,no,3.7,3,2.1,no,4,5.5,quiet room,yes,medium,8,7,8,reading,5.7,100
133756,25,male,psychology,3.0,3.7,1.2,yes,99.0,8.6,good,6,high school,medium,8.6,no,3.67,5,4.6,no,3,8.5,co-learning group,yes,high,2,1,10,reading,1.9,98
128323,28,male,biology,4.9,1.9,1.9,no,99.0,5.9,good,6,phd,high,9.5,no,3.66,2,3.7,no,2,10.4,cafe,yes,medium,4,6,9,auditory,8.3,96
150375,19,female,arts,3.4,4.8,1.9,no,99.0,6.2,fair,4,some college,high,9.5,yes,3.66,8,5.7,no,5,11.5,co-learning group,no,low,6,6,9,auditory,7.9,93
150926,22,female,biology,5.5,4.9,2.7,no,99.0,7.0,fair,1,master,medium,5.6,yes,3.65,1,7.2,no,5,13.4,library,yes,medium,10,5,10,kinesthetic,3.9,90
153982,22,male,computer science,4.801755969838452,2.1,0.5,no,99.0,7.7,good,1,master,high,8.7,no,3.63,6,5.8,no,5,8.0,dorm,yes,medium,6,5,10,kinesthetic,3.0,96
106365,16,male,computer science,4.850570192195089,3.8,0.5,no,99.0,4.7,poor,5,bachelor,low,6.5,yes,3.58,2,7.2,no,4,11.0,quiet room,no,low,5,9,6,auditory,6.3,91
156286,26,other,engineering,3.2,2.5,0.9,yes,99.0,7.5,fair,3,bachelor,medium,3.8,no,3.58,1,4.9,no,5,6.7,library,yes,medium,2,2,10,kinesthetic,5.9,83
154006,17,other,arts,2.8,1.6,3.6,no,99.0,5.5,fair,5,phd,low,7.2,no,3.55,5,6.6,no,0,9.8,library,yes,low,2,5,10,kinesthetic,3.3,84
157710,17,female,arts,0.2,0.7,1.0,no,99.0,5.4,poor,1,master,medium,10.0,yes,3.55,3,5.5,no,3,2.8,dorm,no,medium,10,10,5,kinesthetic,7.4,92
170911,26,male,engineering,5.0,4.3,2.8,yes,99.0,8.4,good,1,phd,medium,7.6,yes,3.54,8,6.6,no,1,12.3,library,no,low,8,10,5,kinesthetic,4.0,93
